ids,SMILES
Z1335058804,O=C(CC1C[C@H]2CC[C@@H](C1)[NH2+]2)N1CCN(C(=O)[C@@H]2CCCO2)CC1
Z1335058804,O=C(CC1C[C@H]2CC[C@H](C1)[NH2+]2)N1CCN(C(=O)[C@@H]2CCCO2)CC1
Z1335058804,O=C(CC1C[C@@H]2CC[C@@H](C1)[NH2+]2)N1CCN(C(=O)[C@@H]2CCCO2)CC1
Z1335058804,O=C(CC1C[C@H]2CC[C@@H](C1)[NH2+]2)N1CCN(C(=O)[C@@H]2CCCO2)CC1
Z1335058804,O=C(CC1C[C@H]2CC[C@@H](C1)[NH2+]2)N1CCN(C(=O)[C@H]2CCCO2)CC1
Z1335058804,O=C(CC1C[C@H]2CC[C@H](C1)[NH2+]2)N1CCN(C(=O)[C@H]2CCCO2)CC1
Z1335058804,O=C(CC1C[C@@H]2CC[C@@H](C1)[NH2+]2)N1CCN(C(=O)[C@H]2CCCO2)CC1
Z1335058804,O=C(CC1C[C@H]2CC[C@@H](C1)[NH2+]2)N1CCN(C(=O)[C@H]2CCCO2)CC1
Z2656269897,COc1ccc(OC)c(C(=O)N2CCc3c(cccc3C(=O)[O-])C2)c1
Z1333502262,Cc1sc(CCNC(=O)c2ccnn2C)nc1-c1ccccc1
Z2000166596,C[C@H](CNC(=O)N1CCC2(CCO2)CC1)c1nccs1
Z2000166596,C[C@@H](CNC(=O)N1CCC2(CCO2)CC1)c1nccs1
Z826347888,C[C@@H]1CN(C(=O)NCc2ccc(-n3ccnc3)nc2)C[C@H](c2ccccc2)O1
Z826347888,C[C@H]1CN(C(=O)NCc2ccc(-n3ccnc3)nc2)C[C@H](c2ccccc2)O1
Z826347888,C[C@@H]1CN(C(=O)NCc2ccc(-n3ccnc3)nc2)C[C@@H](c2ccccc2)O1
Z826347888,C[C@H]1CN(C(=O)NCc2ccc(-n3ccnc3)nc2)C[C@@H](c2ccccc2)O1
Z437055054,O=C(N[C@H](CN1CCCC1=O)c1ccccc1)[C@@H]1CCCN(C(=O)Cc2ccc(F)cc2)C1
Z437055054,O=C(N[C@@H](CN1CCCC1=O)c1ccccc1)[C@@H]1CCCN(C(=O)Cc2ccc(F)cc2)C1
Z437055054,O=C(N[C@H](CN1CCCC1=O)c1ccccc1)[C@H]1CCCN(C(=O)Cc2ccc(F)cc2)C1
Z437055054,O=C(N[C@@H](CN1CCCC1=O)c1ccccc1)[C@H]1CCCN(C(=O)Cc2ccc(F)cc2)C1
Z1686866084,O=C(Nc1ccncc1)N1CCCC[C@@H]1c1ccccc1
Z1686866084,O=C(Nc1ccncc1)N1CCCC[C@H]1c1ccccc1
Z1497668174,COc1cc(C)c([C@H](C)NC(=O)c2ccc3[nH]c(=O)n(C)c3c2)cc1OC
Z1497668174,COc1cc(C)c([C@@H](C)NC(=O)c2ccc3[nH]c(=O)n(C)c3c2)cc1OC
Z2004573921,NC(=O)c1cnn2c(C(=O)N3[C@H]4CC[C@H]3C=C(c3ccccc3)C4)ccnc12
Z2004573921,NC(=O)c1cnn2c(C(=O)N3[C@H]4CC[C@@H]3C=C(c3ccccc3)C4)ccnc12
Z2004573921,NC(=O)c1cnn2c(C(=O)N3[C@@H]4CC[C@H]3C=C(c3ccccc3)C4)ccnc12
Z2004573921,NC(=O)c1cnn2c(C(=O)N3[C@@H]4CC[C@@H]3C=C(c3ccccc3)C4)ccnc12
Z993434762,CC(C)C(=O)N[C@@H]1CCCN(C(=O)c2cccnc2N2CCCC2)C1
Z993434762,CC(C)C(=O)N[C@H]1CCCN(C(=O)c2cccnc2N2CCCC2)C1
Z1999683191,O=C(CCc1ccccc1)N1CCC(NC(=O)N2CCC3(CCO3)CC2)CC1
Z1322966789,CC(=O)N[C@H](C)c1cnn(-c2ccc(C#N)cc2)c1C
Z1322966789,CC(=O)N[C@@H](C)c1cnn(-c2ccc(C#N)cc2)c1C
Z1994876781,CCn1nc(C(=O)N2CCC(C)(c3ccc(Br)cc3)CC2)ccc1=O
Z1996285027,COCC(=O)N1CCN(C(=O)[C@@H]2CCCC(=O)N2)CC1
Z1996285027,COCC(=O)N1CCN(C(=O)[C@H]2CCCC(=O)N2)CC1
Z2010639792,Cc1c(C#N)cccc1C(=O)N1CC[C@H](c2ccccc2)C1
Z2010639792,Cc1c(C#N)cccc1C(=O)N1CC[C@@H](c2ccccc2)C1
Z1511109492,CC(=O)N1C[C@H](C#N)[C@]2(C1)C(=O)Nc1ccccc12
Z1511109492,CC(=O)N1C[C@@H](C#N)[C@]2(C1)C(=O)Nc1ccccc12
Z1511109492,CC(=O)N1C[C@H](C#N)[C@@]2(C1)C(=O)Nc1ccccc12
Z1511109492,CC(=O)N1C[C@@H](C#N)[C@@]2(C1)C(=O)Nc1ccccc12
Z2017004982,O=C(c1cncc(-n2ccnn2)c1)N1CCCc2ccc(F)cc21
Z1875129063,Cc1nn(CC(C)C)c(C)c1CC(=O)N1CC(C)(O)C1
Z2218548377,O=S(=O)(CC[C@@H]1CCOC1)N[C@@H]1CCCC12CCOCC2
Z2218548377,O=S(=O)(CC[C@H]1CCOC1)N[C@@H]1CCCC12CCOCC2
Z2218548377,O=S(=O)(CC[C@@H]1CCOC1)N[C@H]1CCCC12CCOCC2
Z2218548377,O=S(=O)(CC[C@H]1CCOC1)N[C@H]1CCCC12CCOCC2
Z1513491113,Cc1ccc2oc(N[C@@H]3CCC(=O)NC3=O)nc2c1
Z1513491113,Cc1ccc2oc(N[C@H]3CCC(=O)NC3=O)nc2c1
Z1514088001,CC1(NC(=O)Nc2cnc(-c3ccccc3)nc2)CCC1
Z1039298056,O=c1[nH]c2ccc(S(=O)(=O)N3CCN(c4ccccc4OC(F)F)CC3)cc2[nH]1
Z1518227873,O=C(NCCc1cnc(C2CC2)nc1)N1CCc2c(F)ccc(F)c2C1
Z1518038350,CC1=CCN(C(=O)c2nnn(-c3ccc(F)cc3)c2C(F)(F)F)CC1
Z1528527046,CC(C)Cn1ncc(C(=O)NCC2(O)CCCCCC2)c1C(F)F
Z739632338,O=C([O-])c1ccc(C(=O)N[C@H](CC(F)(F)F)c2ccccc2)nc1
Z739632338,O=C([O-])c1ccc(C(=O)N[C@@H](CC(F)(F)F)c2ccccc2)nc1
Z1530190826,CC(=O)N1CCN(S(=O)(=O)CCC2CC2)CC1
Z740498132,O=C(Cc1n[nH]c(=O)c2ccccc12)N1CCC[C@@H]1Cc1ccc(F)cc1
Z740498132,O=C(Cc1n[nH]c(=O)c2ccccc12)N1CCC[C@H]1Cc1ccc(F)cc1
Z1890818451,c1cc(-c2nc(Cn3cnc4ccccc43)no2)c2[nH]ccc2c1
Z934680446,COc1ccc(N(C)C(=O)[C@@H]2CCCN2C(=O)Cc2ccccc2)cn1
Z934680446,COc1ccc(N(C)C(=O)[C@H]2CCCN2C(=O)Cc2ccccc2)cn1
Z1532002934,Cc1c(S(=O)(=O)N[C@H](C(=O)[O-])C(C)C)oc2ccc(F)cc12
Z1532002934,Cc1c(S(=O)(=O)N[C@@H](C(=O)[O-])C(C)C)oc2ccc(F)cc12
Z1537119472,O=C(Nc1cc(F)cc(F)c1)N1CCN(c2ncccc2F)CC1
Z1472842883,COc1cccc(OC)c1C(=O)Nc1cnn(-c2ccccc2)c1C
Z1455016587,CNc1nc(C(=O)N2CCN(c3cccc(C)c3C)CC2)cs1
Z54489253,COc1ccc(CCN2C(=O)NC(C)(C)C2=O)cc1
Z2046462446,C[C@@H]1CC=CC[C@@H]1C(=O)NS(=O)(=O)c1ccnn1C
Z2046462446,C[C@H]1CC=CC[C@@H]1C(=O)NS(=O)(=O)c1ccnn1C
Z2046462446,C[C@@H]1CC=CC[C@H]1C(=O)NS(=O)(=O)c1ccnn1C
Z2046462446,C[C@H]1CC=CC[C@H]1C(=O)NS(=O)(=O)c1ccnn1C
Z1542529811,C[C@@H]1CN(C(=O)c2ccnc3ccccc23)CCN1CC(F)(F)F
Z1542529811,C[C@H]1CN(C(=O)c2ccnc3ccccc23)CCN1CC(F)(F)F
Z805631808,CCCCS(=O)(=O)N1CCCC[C@@H]1CNS(C)(=O)=O
Z805631808,CCCCS(=O)(=O)N1CCCC[C@H]1CNS(C)(=O)=O
Z57705008,COc1cc(Cl)c(S(=O)(=O)n2ccc(C)n2)cc1Cl
Z1101530700,CCOc1cn(-c2ccccc2)nc1C(=O)N1CCN(c2ncccn2)CC1
Z2440693769,Cc1ccc(-c2nc(C(=O)NC[C@H](N)C3CC3)cs2)o1
Z2440693769,Cc1ccc(-c2nc(C(=O)NC[C@@H](N)C3CC3)cs2)o1
Z1548113638,CCC1(CO)CCN(C(=O)NCc2cccn2C)CC1
Z73227614,C[C@@H]1Cc2ccccc2N1C(=O)Cn1nnc2ccccc21
Z73227614,C[C@H]1Cc2ccccc2N1C(=O)Cn1nnc2ccccc21
Z1549826036,CC(C)c1cc(C(=O)NCC2([NH+]3CCCCC3)CCOCC2)no1
Z65525982,COC(=O)CNS(=O)(=O)c1cc(Cl)sc1Cl
Z318715844,Cc1cc(NCCCN2CCOCC2)nc(C)n1
Z993893176,Cc1noc(C)c1CCC(=O)N(C)[C@H](C)C(=O)[O-]
Z993893176,Cc1noc(C)c1CCC(=O)N(C)[C@@H](C)C(=O)[O-]
Z332894012,O=C(NCCC(=O)N1CCOCC1)C1CCCC1
Z1274466876,O=C([O-])c1csc(CCNC(=O)c2ccco2)n1
Z1723966225,CNC(=O)c1cccc(NC(=O)[C@H](N)CCSC)c1
Z1723966225,CNC(=O)c1cccc(NC(=O)[C@@H](N)CCSC)c1
Z1955713207,Oc1ccc2c(c1)[C@H]([NH2+]C1CCC(O)CC1)CCC2
Z1955713207,Oc1ccc2c(c1)[C@@H]([NH2+]C1CCC(O)CC1)CCC2
Z760071554,Cc1cc(C[NH+]2CCN(C(=O)[C@H]([NH3+])C(C)C)CC2)on1
Z760071554,Cc1cc(C[NH+]2CCN(C(=O)[C@@H]([NH3+])C(C)C)CC2)on1
Z381604452,CN(C)C(=O)N1CCC(C(=O)NC2CCCCC2)CC1
Z1525617575,O=C([O-])CC1CCN(C(=O)C2CCC(F)(F)CC2)CC1
Z364316564,Cc1nn(C)c(C)c1C(=O)Nc1ccc(F)c(C(=O)[O-])c1
Z1209447987,O=C([O-])c1cc(S(=O)(=O)N[C@@H]2COc3ccccc32)c[nH]1
Z1209447987,O=C([O-])c1cc(S(=O)(=O)N[C@H]2COc3ccccc32)c[nH]1
Z1217165174,CC(=O)N1CCc2ccc(S(=O)(=O)N(C)CC(=O)[O-])cc21
Z316098066,O=C([O-])CNC(=O)c1ccc(NC(=O)C[C@@H]2C=CCC2)cc1
Z316098066,O=C([O-])CNC(=O)c1ccc(NC(=O)C[C@H]2C=CCC2)cc1
Z19629350,COCCNC(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O
Z826159146,Cc1ccc(F)cc1C(=O)NCc1ccc(-n2ccnc2)c(F)c1
Z1824041301,CC(=O)N1CC(C(=O)Nc2cc(C(C)C)nn2-c2ncccn2)C1
Z1443290365,O=C(Cn1ncn2nccc2c1=O)N[C@@H]1CC(=O)N(C2CCCCC2)C1
Z1443290365,O=C(Cn1ncn2nccc2c1=O)N[C@H]1CC(=O)N(C2CCCCC2)C1
Z1440217418,CNS(=O)(=O)c1cc(C(=O)N2CCc3c(Cl)cc(Cl)cc3C2)c(C)o1
Z2466152852,NC(=O)c1ccc(-c2nc(C[NH+]3C[C@@H](C[NH3+])[C@@H](c4ccccc4)C3)cs2)cc1
Z2466152852,NC(=O)c1ccc(-c2nc(C[NH+]3C[C@H](C[NH3+])[C@@H](c4ccccc4)C3)cs2)cc1
Z2466152852,NC(=O)c1ccc(-c2nc(C[NH+]3C[C@@H](C[NH3+])[C@H](c4ccccc4)C3)cs2)cc1
Z2466152852,NC(=O)c1ccc(-c2nc(C[NH+]3C[C@H](C[NH3+])[C@H](c4ccccc4)C3)cs2)cc1
Z1955362215,C[C@@H]1CN(S(=O)(=O)c2ccc(C#N)c(Cl)c2)C[C@@H]1C(=O)[O-]
Z1955362215,C[C@H]1CN(S(=O)(=O)c2ccc(C#N)c(Cl)c2)C[C@@H]1C(=O)[O-]
Z1955362215,C[C@@H]1CN(S(=O)(=O)c2ccc(C#N)c(Cl)c2)C[C@H]1C(=O)[O-]
Z1955362215,C[C@H]1CN(S(=O)(=O)c2ccc(C#N)c(Cl)c2)C[C@H]1C(=O)[O-]
Z2001059108,O=C(C1CC1)N1CCC[C@H](c2nc(Cc3ccc4[nH]ncc4c3)no2)C1
Z2001059108,O=C(C1CC1)N1CCC[C@@H](c2nc(Cc3ccc4[nH]ncc4c3)no2)C1
Z1985556211,Cc1nc(C(=O)NC2CCN(c3nccs3)CC2)nn1-c1ccccc1C(C)C
Z512525106,CC(C)NC(=O)c1ccc(Cl)cc1NC(=O)C1CC1
Z402532550,N#Cc1cccnc1N1CCN(C(=O)NCC2CCC2)CC1
Z997429412,CCC(=O)N1CCCC[C@@H]1C(=O)N[C@@H]1CC(=O)N(c2cccc(OC)c2)C1
Z997429412,CCC(=O)N1CCCC[C@H]1C(=O)N[C@@H]1CC(=O)N(c2cccc(OC)c2)C1
Z997429412,CCC(=O)N1CCCC[C@@H]1C(=O)N[C@H]1CC(=O)N(c2cccc(OC)c2)C1
Z997429412,CCC(=O)N1CCCC[C@H]1C(=O)N[C@H]1CC(=O)N(c2cccc(OC)c2)C1
Z1126979215,CC(=O)N[C@H](C(=O)Nc1cc[nH]n1)c1ccccc1
Z1126979215,CC(=O)N[C@@H](C(=O)Nc1cc[nH]n1)c1ccccc1
Z1885111839,CN1CCOc2ccc(NC(=O)c3coc(C4CCOCC4)n3)cc21
Z1725966181,CN(c1ccn(C)n1)S(=O)(=O)c1ccc2c(c1)CC(C)(C)O2
Z1863730176,CCC[NH+]1CCN(c2c(F)cc(S(N)(=O)=O)cc2Br)CC1
Z1507474875,O=C(Nc1sc2c(c1C(=O)NC1CCC(O)CC1)CCCC2)c1cccnc1
Z1512092916,CC1(C)C[C@H](NC(=O)Nc2ccn(CC(F)(F)F)n2)CCO1
Z1512092916,CC1(C)C[C@@H](NC(=O)Nc2ccn(CC(F)(F)F)n2)CCO1
Z1467254490,O=C1C[C@H](C(=O)N[C@@H]2c3ccccc3C[C@@H]2O)CCN1
Z1467254490,O=C1C[C@@H](C(=O)N[C@@H]2c3ccccc3C[C@@H]2O)CCN1
Z1467254490,O=C1C[C@H](C(=O)N[C@H]2c3ccccc3C[C@@H]2O)CCN1
Z1467254490,O=C1C[C@@H](C(=O)N[C@H]2c3ccccc3C[C@@H]2O)CCN1
Z1467254490,O=C1C[C@H](C(=O)N[C@@H]2c3ccccc3C[C@H]2O)CCN1
Z1467254490,O=C1C[C@@H](C(=O)N[C@@H]2c3ccccc3C[C@H]2O)CCN1
Z1467254490,O=C1C[C@H](C(=O)N[C@H]2c3ccccc3C[C@H]2O)CCN1
Z1467254490,O=C1C[C@@H](C(=O)N[C@H]2c3ccccc3C[C@H]2O)CCN1
Z976962552,Cc1cccc(C)c1NC(=O)CNC(=O)NCc1ccnc(-n2ccnc2)c1
Z1014466760,Cc1cc([C@@H]2CCCN2C(=O)C2CCCCCC2)on1
Z1014466760,Cc1cc([C@H]2CCCN2C(=O)C2CCCCCC2)on1
Z1708404871,Cc1ccc2c(c1)nc(CNC(=O)NCC1CCCC1)n2C
Z422564170,C[NH+](C)CCCNC(=O)C1CCN(C(=O)c2ccccc2Cl)CC1
Z1558737658,COc1cccc(C(=O)N2CCN(c3ccc(C(F)(F)F)nn3)CC2)c1OC
Z878795200,C[NH+]1CCN(c2ncccc2CNC(=O)C2CC2)CC1
Z410716772,Cc1cc(NC(=O)N2CCC[C@@H]2c2cccnc2)n(C)n1
Z410716772,Cc1cc(NC(=O)N2CCC[C@H]2c2cccnc2)n(C)n1
Z2066027482,CC(C)c1ccc(Cl)c(S(=O)(=O)NC2CC[NH+](CC(=O)[O-])CC2)c1
Z2066080641,O=C([O-])[C@@H]1CN(S(=O)(=O)c2ccsc2)CCC1(F)F
Z2066080641,O=C([O-])[C@H]1CN(S(=O)(=O)c2ccsc2)CCC1(F)F
Z1564816256,Cn1cnc(CNC(=O)NCC2C3CC4CC(C3)CC2C4)n1
Z1124218235,Cc1ncc(C(=O)NS(=O)(=O)c2cnn(-c3ccccc3)c2)s1
Z1572375518,CC1(CNC(=O)N2CC(=O)N[C@@H]3CCCC[C@@H]32)Cc2ccccc2C1
Z1572375518,CC1(CNC(=O)N2CC(=O)N[C@H]3CCCC[C@@H]32)Cc2ccccc2C1
Z1572375518,CC1(CNC(=O)N2CC(=O)N[C@@H]3CCCC[C@H]32)Cc2ccccc2C1
Z1572375518,CC1(CNC(=O)N2CC(=O)N[C@H]3CCCC[C@H]32)Cc2ccccc2C1
Z1574787967,Cc1[nH]nc(C(F)F)c1NC(=O)CC1CCOCC1
Z1578229762,CCCCn1ncc(NC(=O)NC[C@@H]2CCO[C@H](C)C2)c1C
Z1578229762,CCCCn1ncc(NC(=O)NC[C@H]2CCO[C@H](C)C2)c1C
Z1578229762,CCCCn1ncc(NC(=O)NC[C@@H]2CCO[C@@H](C)C2)c1C
Z1578229762,CCCCn1ncc(NC(=O)NC[C@H]2CCO[C@@H](C)C2)c1C
Z2086245656,COc1cccc(CCCN2C(=O)N[C@H](Cc3c[nH]cn3)C2=O)c1
Z2086245656,COc1cccc(CCCN2C(=O)N[C@@H](Cc3c[nH]cn3)C2=O)c1
Z2086741676,Cc1cc(F)cc(N2C(=O)NC3(CCOCC3)C2=O)c1
Z1833629327,COc1cccc(C2(NC(=O)[C@@H]3CCCc4c(O)cccc43)CC2)c1
Z1833629327,COc1cccc(C2(NC(=O)[C@H]3CCCc4c(O)cccc43)CC2)c1
Z1592820825,NC(=O)[C@@H]1CCCCN1C(=O)CCc1ccc2[nH]ccc2c1
Z1592820825,NC(=O)[C@H]1CCCCN1C(=O)CCc1ccc2[nH]ccc2c1
Z1159140109,CC[NH+]1CCN(C(=O)CC2CCN(c3nnnn3C)CC2)CC1
Z2093973394,Cc1nc(C(=O)Nc2cc3n(n2)CCCC3)ccc1C#N
Z1165418012,Cc1cc(C(=O)NC(C)C)ccc1NC(=O)c1nnn(-c2cccc3c2CC[NH+](C)C3)c1C
Z1165761977,Cc1cccc2c1CCN(C(=O)C1CCC3(CC1)NC(=O)NC3=O)C2
Z1602409164,CC[C@H](C)n1ncc(NC(=O)N2CCC(F)(F)C2)c1C1CC1
Z1602409164,CC[C@@H](C)n1ncc(NC(=O)N2CCC(F)(F)C2)c1C1CC1
Z1454992176,O=C([O-])C1CCN(C(=O)c2ccc(Oc3ccccc3)o2)CC1
Z1603702923,COC[C@](C)(CC(=O)[O-])NC(=O)c1cc(C)on1
Z1603702923,COC[C@@](C)(CC(=O)[O-])NC(=O)c1cc(C)on1
Z1603686192,COC(C)(C)C(=O)Nc1ccc(OCC(=O)[O-])c(Cl)c1
Z1172192220,C[S@](=O)c1cccc(NS(=O)(=O)c2ccc(F)c3ncccc23)c1
Z1172192220,C[S@@](=O)c1cccc(NS(=O)(=O)c2ccc(F)c3ncccc23)c1
Z1616120273,O=C(NCc1nccs1)C1CCC(C(=O)NCc2nccs2)CC1
Z2231341107,CC(C)C[C@@H]1C(=O)NCCCN1C(=O)CC[C@@H]1CCOC1
Z2231341107,CC(C)C[C@H]1C(=O)NCCCN1C(=O)CC[C@@H]1CCOC1
Z2231341107,CC(C)C[C@@H]1C(=O)NCCCN1C(=O)CC[C@H]1CCOC1
Z2231341107,CC(C)C[C@H]1C(=O)NCCCN1C(=O)CC[C@H]1CCOC1
Z1626757789,CCC[C@@H]1C(=O)NCCN1C(=O)Cc1ccncc1
Z1626757789,CCC[C@H]1C(=O)NCCN1C(=O)Cc1ccncc1
Z1203076506,COc1ccc(F)cc1C(=O)Nc1cccc(-c2nnc[nH]2)c1
Z1203107405,Cc1cccc(C)c1NC(=O)c1cnn(CC[NH+]2CCCCC2)c1
Z1643920743,C[C@@H]1COc2ccccc2CN1C(=O)Nc1ccn(CC(F)F)n1
Z1643920743,C[C@H]1COc2ccccc2CN1C(=O)Nc1ccn(CC(F)F)n1
Z1644038516,Cc1cc(F)c(S(=O)(=O)NC(=O)C2(C)COC2)cc1F
Z442947958,CN(C)C(=O)N1CCC(C(=O)N(C)c2nc3ccccc3o2)CC1
Z1652238640,COCCCS(=O)(=O)N1CCN(c2nccc(C)c2C#N)CC1
Z1232014852,Cc1ccc(-c2nnn(CC(=O)N[C@@H]3CCCN(c4cccnn4)C3)n2)cc1
Z1232014852,Cc1ccc(-c2nnn(CC(=O)N[C@H]3CCCN(c4cccnn4)C3)n2)cc1
Z2434023928,[NH3+][C@@H]1CCC[C@H](C(=O)Nc2ccc3nc(N4CCOCC4)sc3c2)C1
Z2434023928,[NH3+][C@H]1CCC[C@H](C(=O)Nc2ccc3nc(N4CCOCC4)sc3c2)C1
Z2434023928,[NH3+][C@@H]1CCC[C@@H](C(=O)Nc2ccc3nc(N4CCOCC4)sc3c2)C1
Z2434023928,[NH3+][C@H]1CCC[C@@H](C(=O)Nc2ccc3nc(N4CCOCC4)sc3c2)C1
Z2158373225,N#Cc1cccc(-n2ccc(-c3nc(-c4n[nH]c5ccccc45)no3)n2)c1
Z1232861126,CC(=O)N1CCCc2ccc(S(=O)(=O)N(Cc3ccc(C#N)cc3)CC(C)C)cc21
Z2160489151,Cc1nc(-c2noc([C@@H]3CC(=O)N(c4ccc5c(c4)CCC5)C3)n2)co1
Z2160489151,Cc1nc(-c2noc([C@H]3CC(=O)N(c4ccc5c(c4)CCC5)C3)n2)co1
Z2170602594,CC(C)c1c(NCc2nc(C#N)cs2)cnn1-c1ccccc1Cl
Z2172363680,COC(=O)c1c(F)ccc(NC(=O)N2CCCC2)c1F
Z1262102302,Cc1ccccc1C1CC(N(C(=O)c2cnc3n(c2=O)CCS3)C2CC2)C1
Z2181493203,CC[C@]1(C)CN(C(=O)NCc2cc(C)nc(N3CCCC3)c2)CCO1
Z2181493203,CC[C@@]1(C)CN(C(=O)NCc2cc(C)nc(N3CCCC3)c2)CCO1
Z2183195286,COc1cccc2c1CC[C@@H]2NC(=O)N1CCC[C@@H]1CN1CCOCC1
Z2183195286,COc1cccc2c1CC[C@H]2NC(=O)N1CCC[C@@H]1CN1CCOCC1
Z2183195286,COc1cccc2c1CC[C@@H]2NC(=O)N1CCC[C@H]1CN1CCOCC1
Z2183195286,COc1cccc2c1CC[C@H]2NC(=O)N1CCC[C@H]1CN1CCOCC1
Z1303089142,Cc1ccc(-c2cc(C(=O)NC[C@@H]3CCC[C@]34NC(=O)NC4=O)c3c(C)noc3n2)cc1
Z1303089142,Cc1ccc(-c2cc(C(=O)NC[C@H]3CCC[C@]34NC(=O)NC4=O)c3c(C)noc3n2)cc1
Z1303089142,Cc1ccc(-c2cc(C(=O)NC[C@@H]3CCC[C@@]34NC(=O)NC4=O)c3c(C)noc3n2)cc1
Z1303089142,Cc1ccc(-c2cc(C(=O)NC[C@H]3CCC[C@@]34NC(=O)NC4=O)c3c(C)noc3n2)cc1
Z2218669536,CCNC(=O)N[C@H](C)c1ccc(-n2cccn2)c(F)c1
Z2218669536,CCNC(=O)N[C@@H](C)c1ccc(-n2cccn2)c(F)c1
Z1514186426,CCC(=O)N1CC[C@H](NS(=O)(=O)c2cncc(Cl)c2)C1
Z1514186426,CCC(=O)N1CC[C@@H](NS(=O)(=O)c2cncc(Cl)c2)C1
Z2219136119,CC(C)[C@H]([NH2+]Cc1cccc(O)c1Cl)c1nc(C2CC2)no1
Z2219136119,CC(C)[C@@H]([NH2+]Cc1cccc(O)c1Cl)c1nc(C2CC2)no1
Z1517891008,C[C@](O)(CC(=O)N[C@@H]1CCOC2(CCCCC2)C1)C1CC1
Z1517891008,C[C@@](O)(CC(=O)N[C@@H]1CCOC2(CCCCC2)C1)C1CC1
Z1517891008,C[C@](O)(CC(=O)N[C@H]1CCOC2(CCCCC2)C1)C1CC1
Z1517891008,C[C@@](O)(CC(=O)N[C@H]1CCOC2(CCCCC2)C1)C1CC1
Z1522107634,Cc1cc(CNC(=O)N2CCN(c3ccc(F)cc3Cl)CC2)[nH]n1
Z2221267785,CCn1nc(C)c(CC(=O)NC(C)(C)CCC(=O)OC)c1C
Z1531866307,CC1(C)CCC(NC(=O)c2ccnn2C2CCCC2)(C(N)=O)CC1
Z1531987533,CN(CCC(=O)[O-])S(=O)(=O)c1cc2oc(=O)[nH]c2cc1Cl
Z300760056,Cc1ccc(C(=O)N2CC[NH+](CC(=O)N3CCCCCC3)CC2)cc1NS(C)(=O)=O
Z1082778388,OCCn1cc(Nc2ccnc(-c3ccccc3)n2)cn1
Z846820378,Cc1n[nH]c(C)c1NC(=O)[C@@H]1CC(=O)N(c2ccccc2)C1
Z846820378,Cc1n[nH]c(C)c1NC(=O)[C@H]1CC(=O)N(c2ccccc2)C1
Z1533582378,O=C(NC1CC1)[C@@H]1CCCN(C(=O)c2cccc(OCC(F)F)n2)C1
Z1533582378,O=C(NC1CC1)[C@H]1CCCN(C(=O)c2cccc(OCC(F)F)n2)C1
Z2394571276,C[C@H](C(=O)Nc1ccc2c(c1F)CC[NH2+]C2)c1ccccc1F
Z2394571276,C[C@@H](C(=O)Nc1ccc2c(c1F)CC[NH2+]C2)c1ccccc1F
Z216538090,Cc1nc2ccccc2cc1C(=O)N[C@@H]1CC2(CC[NH+](C)CC2)Oc2ccccc21
Z216538090,Cc1nc2ccccc2cc1C(=O)N[C@H]1CC2(CC[NH+](C)CC2)Oc2ccccc21
Z752400328,O=C(Nc1cnn(C[C@@H]2CCCO2)c1)N[C@H](CN1CCCC1=O)c1ccccc1
Z752400328,O=C(Nc1cnn(C[C@H]2CCCO2)c1)N[C@H](CN1CCCC1=O)c1ccccc1
Z752400328,O=C(Nc1cnn(C[C@@H]2CCCO2)c1)N[C@@H](CN1CCCC1=O)c1ccccc1
Z752400328,O=C(Nc1cnn(C[C@H]2CCCO2)c1)N[C@@H](CN1CCCC1=O)c1ccccc1
Z1537389244,O=S(=O)(NC1CCC(F)(F)CC1)c1cnn(-c2ccccc2)c1
Z1538053046,C[C@]1(CNC(=O)N2CCN(c3ncccc3F)CC2)CCOC1
Z1538053046,C[C@@]1(CNC(=O)N2CCN(c3ncccc3F)CC2)CCOC1
Z1538463727,O=C1NCCc2ccc(NC(=O)N3CCN(c4ncccc4F)CC3)cc21
Z1095149868,Cc1oc(C(=O)N2CCC[C@H](C(=O)[O-])C2)cc1S(=O)(=O)N1CCCC1
Z1095149868,Cc1oc(C(=O)N2CCC[C@@H](C(=O)[O-])C2)cc1S(=O)(=O)N1CCCC1
Z1541129387,CCC1(NC(=O)c2cc(S(N)(=O)=O)c(C)o2)CCOCC1
Z1543200576,O=C(NS(=O)(=O)Cc1cccc2cccnc12)C1CC1
Z1453870327,NC(=O)c1cccc(C(=O)NC2CC[NH+]([C@@H]3CCCC[C@@H]3O)CC2)c1
Z1453870327,NC(=O)c1cccc(C(=O)NC2CC[NH+]([C@H]3CCCC[C@@H]3O)CC2)c1
Z1453870327,NC(=O)c1cccc(C(=O)NC2CC[NH+]([C@@H]3CCCC[C@H]3O)CC2)c1
Z1453870327,NC(=O)c1cccc(C(=O)NC2CC[NH+]([C@H]3CCCC[C@H]3O)CC2)c1
Z2055464833,COC[C@@H]1C[C@H](OC)CN1C(=O)Nc1cnn(Cc2ccccc2)c1
Z2055464833,COC[C@H]1C[C@H](OC)CN1C(=O)Nc1cnn(Cc2ccccc2)c1
Z2055464833,COC[C@@H]1C[C@@H](OC)CN1C(=O)Nc1cnn(Cc2ccccc2)c1
Z2055464833,COC[C@H]1C[C@@H](OC)CN1C(=O)Nc1cnn(Cc2ccccc2)c1
